Date,Open,High,Low,Close,Volume
2002-10-31,24.31999969482422,30.290000915527344,22.5,28.81999969482422,74025685
2002-11-29,28.5,29.940000534057617,25.209999084472656,29.200000762939453,58903089
2002-12-31,29.6200008392334,29.940000534057617,25.76000022888184,27.899999618530277,53890518
2003-01-31,28.01000022888184,30.09000015258789,24.290000915527344,25.18000030517578,58326927
2003-02-28,25.309999465942383,26.3700008392334,23.81999969482422,26.239999771118164,48574827
2003-03-31,26.31999969482422,30.450000762939453,23.76000022888184,27.46999931335449,71988830
2003-04-30,27.51000022888184,31.68000030517578,27.01000022888184,31.149999618530277,53760613
2003-05-30,30.899999618530277,32.189998626708984,28.670000076293945,30.520000457763672,57342622
2003-06-30,30.690000534057617,31.350000381469727,29.01000022888184,29.38999938964844,62610385
2003-07-31,29.190000534057617,33.66999816894531,28.43000030517578,32.400001525878906,57581687
2003-08-29,32.540000915527344,37.06999969482422,31.020000457763672,36.040000915527344,50556321
2003-09-30,36.290000915527344,37.5,33.54999923706055,34.099998474121094,53353636
2003-10-31,33.91999816894531,39.18999862670898,33.349998474121094,38.91999816894531,51804463
2003-11-28,38.81999969482422,40.540000915527344,36.93000030517578,38.43999862670898,42941003
2003-12-31,38.59000015258789,40.0,35.720001220703125,37.20000076293945,55737929
2004-01-30,37.36000061035156,37.84999847412109,34.38999938964844,37.47999954223633,55194113
2004-02-27,37.31999969482422,37.61000061035156,31.738000869750977,32.04999923706055,49554518
2004-03-31,32.13999938964844,36.09999847412109,31.875999450683597,35.599998474121094,64290291
2004-04-30,35.790000915527344,39.119998931884766,35.54999923706055,37.16999816894531,47080052
2004-05-28,37.22999954223633,38.72999954223633,35.88999938964844,37.5099983215332,43569660
2004-06-30,37.34999847412109,38.880001068115234,32.61000061035156,33.880001068115234,57524181
2004-07-30,33.849998474121094,33.939998626708984,29.059999465942383,30.709999084472656,54989067
2004-08-31,30.700000762939453,31.229999542236328,28.82999992370605,29.670000076293945,41071904
2004-09-30,29.51000022888184,32.310001373291016,29.25,30.149999618530277,40755237
2004-10-29,30.07999992370605,33.220001220703125,29.90999984741211,32.79399871826172,41619992
2004-11-30,31.920000076293945,34.45000076293945,31.799999237060547,33.15999984741211,33836331
2004-12-31,33.29999923706055,34.56999969482422,32.209999084472656,34.08000183105469,33045746
2005-01-31,34.08000183105469,34.15999984741211,29.690000534057617,30.489999771118164,39831647
2005-02-28,30.600000381469727,31.96999931335449,29.739999771118164,31.93000030517578,35763167
2005-03-31,31.90999984741211,34.689998626708984,31.049999237060547,32.81999969482422,51672464
2005-04-29,33.0,33.06999969482422,30.25,30.600000381469727,35177451
2005-05-31,30.5,31.530000686645508,28.799999237060547,28.8799991607666,43286435
2005-06-30,28.8700008392334,33.720001220703125,28.84000015258789,32.52000045776367,62679706
2005-07-29,32.720001220703125,35.369998931884766,32.50019836425781,34.90999984741211,43471531
2005-08-31,34.779998779296875,35.27000045776367,33.45000076293945,34.130001068115234,35120146
2005-09-30,33.9900016784668,37.93000030517578,32.369998931884766,37.09000015258789,51235281
2005-10-31,37.02000045776367,39.0099983215332,35.970001220703125,38.7599983215332,50695851
2005-11-30,38.84000015258789,43.369998931884766,38.70000076293945,42.40999984741211,44421635
2005-12-30,42.72999954223633,43.20000076293945,38.119998931884766,38.119998931884766,54080208
2006-01-31,38.5,39.0,36.0,36.34999847412109,53959685
2006-02-28,35.97999954223633,40.18000030517578,35.52000045776367,40.04999923706055,39049256
2006-03-31,39.970001220703125,41.7599983215332,38.970001220703125,41.65999984741211,49718394
2006-04-28,42.0,42.369998931884766,39.36000061035156,40.38999938964844,35113565
2006-05-31,40.7599983215332,40.77000045776367,36.11000061035156,36.709999084472656,41777354
2006-06-30,36.869998931884766,39.88999938964844,36.41999816894531,38.97999954223633,51795714
2006-07-31,39.52000045776367,39.52000045776367,33.650001525878906,34.18000030517578,39606759
2006-08-31,33.95000076293945,36.369998931884766,32.97999954223633,35.95000076293945,44821052
2006-09-29,36.220001220703125,37.47999954223633,34.650001525878906,36.84999847412109,39329647
2006-10-31,36.959999084472656,40.34000015258789,36.4900016784668,39.47999954223633,44516669
2006-11-30,39.63999938964844,40.56999969482422,38.22999954223633,39.40999984741211,34653075
2006-12-29,39.47999954223633,41.209999084472656,38.65999984741211,39.540000915527344,38758452
2007-01-31,39.68999862670898,41.0,38.790000915527344,40.0099983215332,43001101
2007-02-28,40.02999877929688,42.5,40.02999877929688,40.630001068115234,49456251
2007-03-30,39.72999954223633,41.09999847412109,37.56999969482422,37.869998931884766,74965853
2007-04-30,38.18999862670898,38.34000015258789,36.08000183105469,37.09999847412109,78904946
2007-05-31,37.02000045776367,40.5,37.0099983215332,40.400001525878906,81148284
2007-06-29,40.630001068115234,40.84000015258789,38.68999862670898,39.119998931884766,59261933
2007-07-31,39.41999816894531,44.13999938964844,38.78900146484375,41.380001068115234,81322396
2007-08-31,41.380001068115234,47.13999938964844,41.0,44.43000030517578,93919594
2007-09-28,44.58000183105469,45.650001525878906,40.77000045776367,41.0,57854423
2007-10-31,40.86000061035156,43.0,39.75,41.77999877929688,56631088
2007-11-30,41.400001525878906,41.93999862670898,37.04999923706055,39.0,63983440
2007-12-31,38.720001220703125,40.68000030517578,35.959999084472656,36.220001220703125,55184670
2008-01-31,36.02000045776367,36.25,31.40999984741211,32.720001220703125,89770748
2008-02-29,33.529998779296875,35.290000915527344,31.350000381469727,31.459999084472656,68711802
2008-03-31,31.850000381469727,34.459999084472656,30.09000015258789,34.2599983215332,80554624
2008-04-30,34.470001220703125,37.150001525878906,34.380001068115234,36.369998931884766,69394373
2008-05-30,36.18000030517578,37.470001220703125,33.93000030517578,34.54999923706055,60370797
2008-06-30,34.29999923706055,34.36000061035156,31.18000030517578,31.280000686645508,92453669
2008-07-31,31.020000457763672,34.06999969482422,30.26000022888184,32.91999816894531,89496104
2008-08-29,33.060001373291016,35.529998779296875,32.099998474121094,34.08000183105469,55421905
2008-09-30,35.20000076293945,35.290000915527344,31.15999984741211,33.029998779296875,96016884
2008-10-31,33.66999816894531,33.66999816894531,23.700000762939453,28.540000915527344,143419254
2008-11-28,28.63999938964844,29.40999984741211,23.21999931335449,28.26000022888184,86452016
2008-12-31,27.90999984741211,27.950000762939453,24.44499969482422,26.280000686645508,85800456
2009-01-30,26.309999465942383,27.059999465942383,24.07999992370605,24.290000915527344,81722518
2009-02-27,24.1200008392334,27.030000686645508,21.82999992370605,22.059999465942383,97624402
2009-03-31,21.68919944763184,26.049999237060547,20.309999465942383,25.670000076293945,124942842
2009-04-30,25.15999984741211,27.739999771118164,24.93000030517578,27.01000022888184,79137070
2009-05-29,26.76000022888184,28.200000762939453,26.25,27.34000015258789,63482333
2009-06-30,28.18000030517578,28.649999618530277,24.059999465942383,25.200000762939453,114213442
2009-07-31,25.270000457763672,27.0,23.84000015258789,26.5,83373680
2009-08-31,26.5,28.739999771118164,26.01000022888184,28.290000915527344,64540144
2009-09-30,28.450000762939453,31.540000915527344,27.15999984741211,29.049999237060547,78378000
2009-10-30,28.799999237060547,29.600000381469727,27.850000381469727,28.40999984741211,68342125
2009-11-30,28.86000061035156,31.850000381469727,28.149999618530277,31.350000381469727,65515740
2009-12-31,31.46999931335449,32.880001068115234,30.63999938964844,30.63999938964844,72225158
2010-01-29,31.13999938964844,31.899999618530277,28.6200008392334,28.989999771118164,76131053
2010-02-26,29.26000022888184,30.56999969482422,28.5,29.940000534057617,55864539
2010-03-31,30.239999771118164,32.81999969482422,29.86000061035156,30.71999931335449,67590266
2010-04-30,30.71999931335449,31.90999984741211,30.399999618530277,30.56999969482422,53244611
2010-05-28,30.600000381469727,30.975000381469727,28.11000061035156,28.540000915527344,84768051
2010-06-30,28.38999938964844,29.13999938964844,25.780000686645508,25.96999931335449,80441380
2010-07-30,25.850000381469727,27.290000915527344,24.88999938964844,25.989999771118164,105254692
2010-08-31,26.309999465942383,26.309999465942383,24.651899337768555,24.88999938964844,74249430
2010-09-30,25.25,27.71999931335449,25.15999984741211,27.489999771118164,76085098
2010-10-29,27.540000915527344,28.290000915527344,27.020000457763672,27.739999771118164,78872757
2010-11-30,27.780000686645508,28.8799991607666,27.450000762939453,28.540000915527344,61354807
2010-12-31,28.86000061035156,31.290000915527344,28.780000686645508,30.90999984741211,61872530
2011-01-31,31.239999771118164,33.369998931884766,30.68000030517578,32.0,55388775
2011-02-28,32.189998626708984,33.689998626708984,32.16999816894531,33.630001068115234,36638104
2011-03-31,33.75,33.90999984741211,30.75,31.38500022888184,65908797
2011-04-29,31.38999938964844,33.709999084472656,31.38999938964844,32.709999084472656,46488821
2011-05-31,32.90999984741211,33.0,31.299999237060547,32.29999923706055,45260987
2011-06-30,32.27000045776367,32.27000045776367,29.11000061035156,30.71999931335449,73780726
2011-07-29,30.600000381469727,31.68000030517578,27.8799991607666,28.229999542236328,64370332
2011-08-31,28.40999984741211,28.489999771118164,25.1200008392334,26.979999542236328,108151877
2011-09-30,27.0,27.649999618530277,25.25,26.3700008392334,81495972
2011-10-31,26.06999969482422,30.114999771118164,25.200000762939453,29.13999938964844,91595366
2011-11-30,28.36000061035156,29.74399948120117,27.11000061035156,29.11000061035156,59439384
2011-12-30,29.18000030517578,30.59000015258789,28.76000022888184,30.11000061035156,50440465
2012-01-31,30.670000076293945,32.72999954223633,29.940000534057617,31.51000022888184,70791047
2012-02-29,31.82999992370605,32.27000045776367,30.8700008392334,31.299999237060547,43885803
2012-03-30,31.56999969482422,32.2400016784668,30.8799991607666,30.989999771118164,52914325
2012-04-30,30.8700008392334,32.08000183105469,30.299999237060547,30.979999542236328,63375865
2012-05-31,30.96999931335449,31.15999984741211,29.1200008392334,29.96999931335449,54444435
2012-06-29,29.489999771118164,32.72999954223633,29.1200008392334,31.40999984741211,56921274
2012-07-31,31.190000534057617,33.400001525878906,31.049999237060547,32.689998626708984,77239362
2012-08-31,32.89500045776367,33.439998626708984,31.90999984741211,33.2599983215332,42421311
2012-09-28,33.130001068115234,34.70000076293945,32.869998931884766,33.290000915527344,48160624
2012-10-31,33.060001373291016,33.90689849853516,32.220001220703125,32.419700622558594,35615147
2012-11-30,32.599998474121094,33.61000061035156,31.270000457763672,32.540000915527344,44222579
2012-12-31,32.630001068115234,34.060001373291016,30.549999237060547,31.100000381469727,71002731
2013-01-31,31.700000762939453,32.689998626708984,31.46999931335449,32.650001525878906,61215944
2013-02-28,32.75,34.04999923706055,32.61000061035156,33.10499954223633,53958018
2013-03-28,32.72999954223633,35.18000030517578,32.72999954223633,35.060001373291016,49862208
2013-04-30,34.86000061035156,36.41999816894531,34.650001525878906,36.40999984741211,54297329
2013-05-31,36.47999954223633,38.65999984741211,36.209999084472656,37.22999954223633,44840277
2013-06-28,37.4900016784668,38.13999938964844,35.744998931884766,36.5099983215332,48033867
2013-07-31,36.43000030517578,39.65999984741211,36.31999969482422,39.43999862670898,56941397
2013-08-30,39.61000061035156,40.84000015258789,38.33000183105469,38.68000030517578,36490764
2013-09-30,38.959999084472656,41.2400016784668,36.79999923706055,40.63999938964844,30998466
2013-10-31,39.91999816894531,43.619998931884766,39.209999084472656,42.26499938964844,54056386
2013-11-29,42.220001220703125,44.0099983215332,41.27000045776367,43.72999954223633,41546590
2013-12-31,43.869998931884766,45.93999862670898,42.52000045776367,45.52999877929688,56039617
2014-01-31,45.43999862670898,45.95000076293945,41.470001220703125,41.81999969482422,56914161
2014-02-28,41.869998931884766,41.97999954223633,39.86000061035156,41.7599983215332,51142185
2014-03-31,41.54999923706055,43.560001373291016,40.9900016784668,42.59999847412109,45133557
2014-04-30,42.5099983215332,43.29999923706055,39.79499816894531,41.810001373291016,50616330
2014-05-30,41.77999877929688,41.88999938964844,40.02999877929688,41.11000061035156,38281307
2014-06-30,41.150001525878906,41.9900016784668,40.20500183105469,41.560001373291016,35129387
2014-07-31,40.70000076293945,42.65999984741211,40.59000015258789,41.0099983215332,43428910
2014-08-29,40.97999954223633,42.220001220703125,40.09999847412109,41.650001525878906,34226259
2014-09-30,41.81999969482422,44.4900016784668,41.59000015258789,44.20000076293945,46111286
2014-10-31,43.540000915527344,46.9900016784668,42.060001373291016,46.93999862670898,53447048
2014-11-28,46.880001068115234,48.20000076293945,46.75,47.40999984741211,40354196
2014-12-31,47.38999938964844,47.75,46.09999847412109,46.16999816894531,58688173
2015-01-30,46.36000061035156,48.47999954223633,45.06999969482422,45.2599983215332,46323250
2015-02-27,45.43999862670898,50.1879997253418,44.52000045776367,49.834999084472656,35565850
2015-03-31,49.959999084472656,51.720001220703125,48.08000183105469,49.6150016784668,47932979
2015-04-30,49.220001220703125,49.810001373291016,48.0,48.38999938964844,32174289
2015-05-29,48.5099983215332,50.68000030517578,48.43000030517578,49.40999984741211,31979410
2015-06-30,49.58000183105469,49.790000915527344,46.52099990844727,46.880001068115234,41976681
2015-07-31,46.0,48.45000076293945,44.380001068115234,46.400001525878906,48643953
2015-08-31,46.15999984741211,48.65999984741211,41.59000015258789,44.65999984741211,52961074
2015-09-30,43.810001373291016,47.70500183105469,43.18999862670898,47.630001068115234,49602203
2015-10-30,47.43999862670898,52.380001068115234,46.38999938964844,51.58000183105469,55803459
2015-11-30,51.709999084472656,54.540000915527344,51.470001220703125,54.25,39282269
2015-12-31,54.2400016784668,54.78049850463867,51.11000061035156,52.88999938964844,50950292
2016-01-29,52.0,52.11000061035156,45.7599983215332,47.86000061035156,72643010
2016-02-29,47.72999954223633,52.4989013671875,45.83000183105469,51.38999938964844,61705981
2016-03-31,51.900001525878906,54.56999969482422,51.43000030517578,54.0099983215332,40710575
2016-04-29,53.310001373291016,54.5099983215332,51.79999923706055,52.119998931884766,38978369
2016-05-31,52.22999954223633,54.58000183105469,51.060001373291016,54.220001220703125,34918852
2016-06-30,54.11000061035156,59.54999923706055,53.56999969482422,59.5,51095367
2016-07-29,59.11000061035156,61.869998931884766,58.52000045776367,59.27999877929688,51152609
2016-08-31,59.290000915527344,61.18999862670898,58.23099899291992,60.66999816894531,33176879
2016-09-30,60.79999923706055,61.619998931884766,57.0099983215332,57.869998931884766,45745058
2016-10-31,57.47999954223633,57.78099822998047,54.75,55.20000076293945,37474417
2016-11-30,55.34000015258789,59.68000030517578,52.77669906616211,58.95000076293945,62118324
2016-12-30,58.95000076293945,62.18000030517578,58.22999954223633,60.880001068115234,38322582
2017-01-31,61.150001525878906,62.16999816894531,60.0906982421875,60.290000915527344,27640185
2017-02-28,59.5,62.130001068115234,57.070098876953125,61.41999816894531,43418072
2017-03-31,61.709999084472656,63.02999877929688,58.58000183105469,58.900001525878906,44951669
2017-04-28,58.75,60.06999969482422,57.68000030517578,59.27999877929688,33566863
2017-05-31,59.33000183105469,59.5,56.56999969482422,59.22999954223633,40360685
2017-06-30,59.4900016784668,61.56999969482422,56.5099983215332,56.93999862670898,51487589
2017-07-31,56.400001525878906,61.369998931884766,56.34999847412109,57.84999847412109,47409569
2017-08-31,57.900001525878906,57.959999084472656,54.20000076293945,57.02999877929688,46700792
2017-09-29,57.040000915527344,60.650001525878906,56.43000030517578,59.959999084472656,32793152
2017-10-31,59.95000076293945,65.62000274658203,59.34000015258789,63.790000915527344,54435741
2017-11-30,63.869998931884766,67.87999725341797,63.47999954223633,67.30999755859375,35283099
2017-12-29,66.9000015258789,70.38999938964844,65.88999938964844,68.08000183105469,41111252
2018-01-31,68.33999633789062,73.0999984741211,66.29000091552734,68.25,49590783
2018-02-28,68.08999633789062,68.48999786376953,61.79999923706055,65.12999725341797,45246898
2018-03-29,63.650001525878906,67.45999908447266,59.36000061035156,61.59000015258789,52419041
2018-04-30,61.5,62.48899841308594,59.54999923706055,60.56999969482422,48093771
2018-05-31,60.59000015258789,66.36000061035156,60.130001068115234,65.58000183105469,44563100
2018-06-29,65.9800033569336,70.37999725341797,65.93000030517578,68.3499984741211,49022143
2018-07-31,67.80000305175781,72.51000213623047,67.23999786376953,69.0199966430664,43903497
2018-08-31,68.97000122070312,73.4000015258789,68.0999984741211,73.25,33376447
2018-09-28,73.16000366210938,75.7300033569336,72.29000091552734,73.6500015258789,34498251
2018-10-31,74.01000213623047,76.0199966430664,62.88999938964844,65.48999786376953,66056057
2018-11-30,65.43000030517578,70.98999786376953,64.57649993896484,70.76000213623047,44461793
2018-12-31,71.55000305175781,71.75,61.31999969482422,65.1500015258789,47830900
2019-01-31,64.08000183105469,71.16999816894531,63.33140182495117,70.80000305175781,39746174
2019-02-28,70.94000244140625,77.05000305175781,70.94000244140625,77.0199966430664,39001214
2019-03-29,77.36000061035156,80.73999786376953,75.0999984741211,80.19999694824219,43901967
2019-04-30,80.75,84.38999938964844,79.97000122070312,84.30999755859375,32465380
2019-05-31,84.5,87.75,81.83000183105469,85.79000091552734,38843932
2019-06-28,85.94999694824219,88.43000030517578,81.2699966430664,82.29000091552734,43990685
2019-07-31,83.30999755859375,86.73999786376953,81.69999694824219,83.05000305175781,42293551
2019-08-30,83.12000274658203,84.47000122070312,79.37000274658203,81.69999694824219,33007582
2019-09-30,81.08999633789062,84.48999786376953,78.80999755859375,82.7699966430664,33133312
2019-10-31,83.1500015258789,85.41999816894531,80.0,83.63999938964844,32544183
2019-11-29,84.16000366210938,86.7699966430664,81.88999938964844,86.12000274658203,26439914
2019-12-31,86.0199966430664,87.83999633789062,83.61000061035156,85.05999755859375,31533622
2020-01-31,85.5,89.95999908447266,84.11000061035156,85.7699966430664,28893631
2020-02-28,86.44999694824219,90.53500366210938,75.3499984741211,77.4800033569336,29990191
2020-03-31,77.61000061035156,82.80000305175781,47.87269973754883,62.91999816894531,96967304
2020-04-30,59.41999816894531,70.86000061035156,58.84999847412109,68.5199966430664,63240130
2020-05-29,67.13999938964844,73.0,60.00260162353516,72.27999877929688,50457247
2020-06-30,72.08999633789062,80.64119720458984,71.04000091552734,75.75,48533891
2020-07-31,75.77999877929688,78.77549743652344,69.95999908447266,71.91999816894531,44605138
2020-08-31,71.87000274658203,77.41999816894531,71.47000122070312,76.47000122070312,29171475
2020-09-30,76.23999786376953,80.51499938964844,74.0999984741211,79.7699966430664,38012612
2020-10-30,80.11000061035156,85.12000274658203,78.0,82.25,35347355
2020-11-30,83.19000244140625,94.9499969482422,82.41000366210938,93.1500015258789,28983195
2020-12-31,93.73999786376952,99.9499969482422,90.7300033569336,93.18000030517578,37903126
2021-01-29,93.2135009765625,93.5199966430664,85.30000305175781,87.31999969482422,36096873
2021-02-26,87.7699966430664,93.8000030517578,86.88760375976562,91.06999969482422,33179845
2021-03-31,92.0,101.01000213623048,88.68499755859375,98.0199966430664,47619142
2021-04-30,97.44000244140624,101.1500015258789,92.73999786376952,97.48999786376952,38734420
2021-05-28,98.44000244140624,102.61000061035156,96.12000274658205,101.13999938964844,31140707
2021-06-30,101.26000213623048,108.2300033569336,99.87999725341795,107.3000030517578,31881597
2021-07-30,106.9800033569336,114.1500015258789,106.9800033569336,113.81999969482422,34966439
2021-08-31,114.13999938964844,118.22000122070312,112.29000091552734,114.47000122070312,24803453
2021-09-30,114.69000244140624,114.72000122070312,106.5500030517578,112.4499969482422,32425337
2021-10-29,113.33999633789062,124.20999908447266,111.3499984741211,123.27999877929688,28169935
2021-11-30,123.27999877929688,126.81999969482422,118.29000091552734,119.1999969482422,25461009
2021-12-31,120.73999786376952,138.96499633789062,117.76000213623048,136.5,38508046
2022-01-31,136.00999450683594,136.85000610351562,109.87000274658205,117.76000213623048,43236268
2022-02-28,117.08000183105467,124.3000030517578,111.38999938964844,119.05999755859376,36523164
2022-03-31,118.87999725341795,140.6699981689453,116.83999633789062,136.47000122070312,40737293
2022-04-29,136.77000427246094,141.9199981689453,126.4499969482422,126.7300033569336,41993215
2022-05-31,126.88999938964844,132.89999389648438,114.0999984741211,123.83000183105467,39758053
2022-06-30,124.1999969482422,127.4499969482422,110.47000122070312,113.87000274658205,41170755
2022-07-29,114.22000122070312,129.0,111.16500091552734,128.27999877929688,30578052
2022-08-31,127.23999786376952,139.47000122070312,123.04000091552734,123.33999633789062,31768365
2022-09-30,123.08000183105467,128.3699951171875,111.87000274658205,112.20999908447266,38248296
2022-10-31,113.2699966430664,120.51000213623048,105.66000366210938,118.30999755859376,36021054
2022-11-30,119.05999755859376,124.19000244140624,111.26000213623048,124.02999877929688,30997945
2022-12-30,124.4499969482422,127.88999938964844,108.0,115.55999755859376,36991639
2023-01-31,116.63999938964844,120.95999908447266,112.37999725341795,115.86000061035156,33308711
2023-02-28,115.63999938964844,120.91999816894533,109.4499969482422,110.4000015258789,28706733
2023-03-31,110.23999786376952,117.93000030517578,106.16999816894533,114.58999633789062,52548263
2023-04-28,112.66000366210938,112.75499725341795,104.77999877929688,109.86000061035156,38039590
2023-05-31,109.5199966430664,110.72000122070312,104.08999633789062,104.93000030517578,52990204
2023-06-30,105.88999938964844,114.7699966430664,105.06999969482422,111.87000274658205,44519140
2023-07-31,111.43000030517578,129.6999969482422,110.52999877929688,125.47000122070312,46694401
2023-08-31,125.23999786376952,126.1999969482422,119.36000061035156,122.2300033569336,31692009
2023-09-29,122.69000244140624,123.20999908447266,110.41999816894533,115.33000183105467,34643505
2023-10-31,114.83000183105467,120.16000366210938,109.0199966430664,111.0500030517578,21376879
2023-11-30,109.36000061035156,122.16999816894533,106.3499984741211,121.97000122070312,22343232
2023-12-29,121.95999908447266,129.66000366210938,118.33999633789062,119.11000061035156,28836412
2024-01-31,118.83999633789062,124.37999725341795,116.79000091552734,121.7300033569336,21948609
2024-02-29,121.77999877929688,125.16999816894533,119.2300033569336,122.62000274658205,15030005
2024-03-28,122.11000061035156,124.33999633789062,118.4000015258789,122.8000030517578,25706482
2024-04-30,123.0,126.70999908447266,114.72000122070312,118.80999755859376,48417404
2024-05-31,118.87000274658205,127.4800033569336,117.1500015258789,120.16000366210938,35542567
2024-06-28,120.13999938964844,127.75,115.54000091552734,118.55999755859376,43675557
2024-07-31,118.97000122070312,129.9199981689453,115.4000015258789,128.02000427246094,41282415
2024-08-30,127.4000015258789,132.1300048828125,122.0739974975586,131.1999969482422,36378869
2024-09-12,131.07000732421875,134.47000122070312,128.9199981689453,134.19000244140625,11457328
