Date,Open,High,Low,Close,Volume
2000-01-03,0.9363800287246704,1.0044599771499634,0.9079200029373168,0.9994400143623352,535819648
2000-01-04,0.9665200114250184,0.9877200126647948,0.9034600257873536,0.9151800274848938,511728448
2000-01-05,0.9263399839401244,0.98716002702713,0.9196400046348572,0.9285699725151062,778322272
2000-01-06,0.9475399851799012,0.9553599953651428,0.8482099771499634,0.8482099771499634,767984672
2000-01-07,0.8616099953651428,0.9017800092697144,0.8526800274848938,0.8883900046348572,460734848
2000-01-10,0.9107099771499634,0.9129499793052672,0.8459799885749817,0.8727700114250183,505064448
2000-01-11,0.8565800189971924,0.8872799873352051,0.8080300092697144,0.8281199932098389,441493136
2000-01-12,0.8482099771499634,0.8526800274848938,0.7723199725151062,0.7784600257873535,976069696
2000-01-13,0.8436099886894226,0.8816999793052673,0.8258900046348572,0.8638399839401245,1032685808
2000-01-14,0.8928599953651428,0.9129499793052672,0.8872799873352051,0.8967599868774414,390376336
2000-01-18,0.9017800092697144,0.9464300274848938,0.8967599868774414,0.9280099868774414,459178048
2000-01-19,0.9430800080299376,0.9709799885749816,0.9229900240898132,0.951449990272522,597643760
2000-01-20,1.03125,1.084820032119751,1.0133899450302124,1.0133899450302124,1831134592
2000-01-21,1.0200899839401243,1.0200899839401243,0.9838200211524964,0.9938600063323976,495925248
2000-01-24,0.9681900143623352,1.006700038909912,0.9386199712753296,0.9486600160598756,440989136
2000-01-25,0.9375,1.010040044784546,0.9140599966049194,1.0022300481796265,497202048
2000-01-26,0.9821400046348572,1.0195300579071045,0.9799100160598756,0.9838200211524964,367158736
2000-01-27,0.9715399742126464,1.008929967880249,0.9553599953651428,0.9821400046348572,340144336
2000-01-28,0.9659600257873536,0.9899500012397766,0.8984400033950806,0.9073699712753296,423360336
2000-01-31,0.9017800092697144,0.9274500012397766,0.84375,0.9263399839401244,701680672
2000-02-01,0.9285699725151062,0.9375,0.8928599953651428,0.8950899839401245,318035424
2000-02-02,0.8995500206947327,0.9118300080299376,0.8660699725151062,0.8822500109672546,464195648
2000-02-03,0.8956500291824341,0.9308000206947328,0.8950899839401245,0.9224299788475036,475194048
2000-02-04,0.9280099868774414,0.9821400046348572,0.9252200126647948,0.9642800092697144,425320336
2000-02-07,0.9642800092697144,1.0200899839401243,0.9458699822425842,1.0184099674224854,441067536
2000-02-08,1.0178600549697876,1.036829948425293,0.9933000206947328,1.025670051574707,408643536
2000-02-09,1.018970012664795,1.0457600355148315,1.003909945487976,1.005579948425293,299365024
2000-02-10,1.0078099966049194,1.0167399644851685,0.9743300080299376,1.0133899450302124,302982624
2000-02-11,1.0145100355148315,1.018970012664795,0.9665200114250184,0.9709799885749816,212251312
2000-02-14,0.9760000109672546,1.034600019454956,0.9698699712753296,1.0340399742126465,367539536
2000-02-15,1.0290199518203735,1.070870041847229,1.0284600257873535,1.0625,485744448
2000-02-16,1.0513399839401243,1.0546900033950806,1.0011199712753296,1.018970012664795,378246736
2000-02-17,1.0284600257873535,1.03125,1.010040044784546,1.025670051574707,289497824
2000-02-18,1.0234400033950806,1.0301300287246704,0.9899500012397766,0.9933000206947328,233441824
2000-02-22,0.9832599759101868,1.0440800189971924,0.9525700211524964,1.0161800384521484,422296336
2000-02-23,1.011019945144653,1.0625,0.9910699725151062,1.037950038909912,473099648
2000-02-24,1.0474300384521484,1.0636199712753296,0.9977700114250184,1.028599977493286,376432336
2000-02-25,1.0251100063323977,1.0446399450302124,0.9832599759101868,0.9854900240898132,249144224
2000-02-28,0.9832599759101868,1.0267800092697144,0.9676300287246704,1.0111600160598757,328328224
2000-02-29,1.013949990272522,1.0468699932098389,1.005020022392273,1.0234400033950806,368961936
2000-03-01,1.058590054512024,1.179129958152771,1.0580300092697144,1.16349995136261,1077004208
2000-03-02,1.133929967880249,1.142300009727478,1.0775699615478516,1.0892800092697144,311259424
2000-03-03,1.1149499416351318,1.144950032234192,1.071429967880249,1.1428600549697876,323366624
2000-03-06,1.125,1.152899980545044,1.116070032119751,1.1222100257873535,210560112
2000-03-07,1.128909945487976,1.1378300189971924,1.081470012664795,1.097100019454956,273011424
2000-03-08,1.097100019454956,1.1065800189971924,1.058590054512024,1.0892800092697144,271230624
2000-03-09,1.0792399644851685,1.116070032119751,1.055799961090088,1.0915199518203735,276718624
2000-03-10,1.086490035057068,1.142300009727478,1.0803600549697876,1.1227699518203735,248606624
2000-03-13,1.090399980545044,1.1294599771499634,1.0669599771499634,1.083150029182434,304763424
2000-03-14,1.0823099613189695,1.1093699932098389,1.0178600549697876,1.0200899839401243,428579536
2000-03-15,1.0323699712753296,1.0736600160598757,1.018970012664795,1.037950038909912,443609936
2000-03-16,1.0474300384521484,1.0892800092697144,1.022320032119751,1.085379958152771,378101136
2000-03-17,1.072540044784546,1.116070032119751,1.068079948425293,1.116070032119751,305043424
2000-03-20,1.102679967880249,1.1272300481796265,1.0926300287246704,1.0982099771499634,204489712
2000-03-21,1.0943100452423096,1.2209800481796265,1.0859400033950806,1.204800009727478,524328448
2000-03-22,1.1855499744415283,1.2890599966049194,1.1746599674224854,1.2873899936676023,567997360
2000-03-23,1.2678600549697876,1.3426300287246704,1.25,1.2617199420928955,562565360
2000-03-24,1.2717599868774414,1.2851500511169434,1.209820032119751,1.2382800579071045,446913936
2000-03-27,1.228790044784546,1.2924100160598757,1.222100019454956,1.246090054512024,279182624
2000-03-28,1.225450038909912,1.2678600549697876,1.224329948425293,1.2421900033950806,202966512
2000-03-29,1.244420051574707,1.244979977607727,1.194890022277832,1.213729977607727,239893024
2000-03-30,1.192520022392273,1.229349970817566,1.119979977607727,1.1227699518203735,414400336
2000-03-31,1.1378300189971924,1.225450038909912,1.125,1.2126100063323977,404633936
2000-04-03,1.209820032119751,1.2455300092697144,1.1556899547576904,1.1902899742126465,328563424
2000-04-04,1.184149980545044,1.1875,1.0424100160598757,1.1367199420928955,660341360
2000-04-05,1.1291799545288086,1.1863800287246704,1.1071399450302124,1.1640599966049194,457666048
2000-04-06,1.166290044784546,1.2008899450302124,1.100450038909912,1.117740035057068,259627424
2000-04-07,1.1361600160598757,1.1774499416351318,1.1205300092697144,1.1763399839401243,242446624
2000-04-10,1.1757800579071045,1.1852699518203735,1.1138399839401243,1.116070032119751,212262512
2000-04-11,1.102679967880249,1.1149499416351318,1.054129958152771,1.066409945487976,541822848
2000-04-12,1.0625,1.0625,0.9363800287246704,0.9754499793052672,941528896
2000-04-13,0.9955300092697144,1.071429967880249,0.96875,1.0161800384521484,529827648
2000-04-14,0.9760000109672546,1.053570032119751,0.9732099771499634,0.9988800287246704,667621360
2000-04-17,0.9776800274848938,1.1065800189971924,0.973770022392273,1.106029987335205,409561936
2000-04-18,1.102679967880249,1.1328099966049194,1.065850019454956,1.1328099966049194,390958736
2000-04-19,1.126670002937317,1.162950038909912,1.069200038909912,1.081470012664795,520150848
2000-04-20,1.104349970817566,1.1138399839401243,1.045199990272522,1.0613800287246704,722120672
2000-04-24,1.0267800092697144,1.0758899450302124,1.024549961090088,1.0758899450302124,443621136
2000-04-25,1.090399980545044,1.149549961090088,1.089840054512024,1.145650029182434,391641936
2000-04-26,1.130579948425293,1.1428600549697876,1.071429967880249,1.083150029182434,366912336
2000-04-27,1.0463199615478516,1.133929967880249,1.0408799648284912,1.131700038909912,326603424
2000-04-28,1.135040044784546,1.1383899450302124,1.083150029182434,1.107699990272522,249581024
2000-05-01,1.1149499416351318,1.1171900033950806,1.088170051574707,1.1099300384521484,226195424
2000-05-02,1.100450038909912,1.1272300481796265,1.0491100549697876,1.0524499416351318,236432224
2000-05-03,1.0619399547576904,1.0825899839401243,0.996649980545044,1.027340054512024,489798848
2000-05-04,1.027899980545044,1.0290199518203735,0.98716002702713,0.9882799983024596,399515536
2000-05-05,0.989400029182434,1.024549961090088,0.9885600209236144,1.010040044784546,284077024
2000-05-08,1.0008399486541748,1.0150699615478516,0.9821400046348572,0.9832599759101868,184900912
2000-05-09,0.9849299788475036,0.9933000206947328,0.9363800287246704,0.9414100050926208,327141024
2000-05-10,0.9291300177574158,0.9375,0.8816999793052673,0.8867200016975403,535091648
2000-05-11,0.9051300287246704,0.9308000206947328,0.8839300274848938,0.9179700016975404,499744448
